Kingdom,Genome ID
Bacteria,GCF_000304455.1
Bacteria,GCF_000333835.2
Bacteria,GCF_002846975.1
Bacteria,GCF_000404145.1
Bacteria,GCF_000404185.1
Bacteria,GCF_001683115.1
Bacteria,GCF_001683055.1
Bacteria,GCF_020181515.1
Bacteria,GCF_000699465.1
Bacteria,GCF_003966655.1
Bacteria,GCF_000968335.1
Bacteria,GCF_022749555.1
Bacteria,GCF_000298095.1
Bacteria,GCF_000338735.1
Bacteria,GCF_000319655.2
Bacteria,GCF_000336445.1
Bacteria,GCF_000307815.1
Bacteria,GCF_000470765.1
Bacteria,GCF_000470805.1
Bacteria,GCF_000470825.1
Bacteria,GCF_000331715.1
Bacteria,GCF_000302515.1
Bacteria,GCF_000307835.1
Bacteria,GCF_000364725.1
Bacteria,GCF_009295985.1
Bacteria,GCF_000317975.2
Bacteria,GCF_019334785.1
Bacteria,GCF_002257585.1
Bacteria,GCF_016592595.1
Bacteria,GCF_016592615.1
Bacteria,GCF_002263495.1
Bacteria,GCF_000320385.2
Bacteria,GCF_002119765.1
Bacteria,GCF_000364205.2
Bacteria,GCF_000300435.2
Bacteria,GCF_000307535.1
Bacteria,GCF_000300455.3
Bacteria,GCF_000971765.1
Bacteria,GCF_900157305.1
Bacteria,GCF_000969645.2
Bacteria,GCF_001262015.1
Bacteria,GCF_018128145.1
Bacteria,GCF_018127785.1
Bacteria,GCF_000092265.1
Bacteria,GCF_000319675.2
Bacteria,GCF_000376585.1
Bacteria,GCF_000376605.1
Bacteria,GCF_000331085.3
Bacteria,GCF_000517425.1
Bacteria,GCF_000298385.1
Bacteria,GCF_000300035.1
Bacteria,GCF_000304735.1
Bacteria,GCF_000511285.2
Bacteria,GCF_000331065.1
Bacteria,GCF_001975265.1
Bacteria,GCF_001975325.1
Bacteria,GCF_000759485.1
Bacteria,GCF_000567925.1
Bacteria,GCF_000494855.1
Bacteria,GCF_005081445.1
Bacteria,GCF_005080865.1
Bacteria,GCF_005080705.1
Bacteria,GCF_003815955.1
Bacteria,GCF_003815975.1
Bacteria,GCF_003860585.1
Bacteria,GCF_003815755.1
Bacteria,GCF_003815875.1
Bacteria,GCF_003815735.1
Bacteria,GCF_900637665.1
Bacteria,GCF_001956735.1
Bacteria,GCF_001975285.1
Bacteria,GCF_001975345.1
Bacteria,GCF_001975245.1
Bacteria,GCF_001975365.1
Bacteria,GCF_001448665.2
Bacteria,GCF_001975385.1
Bacteria,GCF_001448705.2
Bacteria,GCF_002208195.1
Bacteria,GCF_001975405.1
Bacteria,GCF_001448485.2
Bacteria,GCF_001975425.1
Bacteria,GCF_001975445.1
Bacteria,GCF_002211585.1
Bacteria,GCF_001975515.1
Bacteria,GCF_001484935.1
Bacteria,GCF_001448785.2
Bacteria,GCF_001975555.1
Bacteria,GCF_002208255.1
Bacteria,GCF_002211565.1
Bacteria,GCF_002208315.1
Bacteria,GCF_001975625.1
Bacteria,GCF_001975645.1
Bacteria,GCF_002211865.1
Bacteria,GCF_003324775.1
Bacteria,GCF_002211965.1
Bacteria,GCF_002211825.1
Bacteria,GCF_002211925.1
Bacteria,GCF_000626175.1
Bacteria,GCF_000626295.1
Bacteria,GCF_000623375.1
Bacteria,GCF_000474015.1
Bacteria,GCF_000623355.1
Bacteria,GCF_000623335.1
Bacteria,GCF_000623315.1
Bacteria,GCF_000623295.1
Bacteria,GCF_000623275.1
Bacteria,GCF_000626375.1
Bacteria,GCF_000626335.1
Bacteria,GCF_000626355.1
Bacteria,GCF_001484645.1
Bacteria,GCF_000736415.1
Bacteria,GCF_001483985.1
Bacteria,GCF_001643995.1
Bacteria,GCF_000344805.1
Bacteria,GCF_000412695.1
Bacteria,GCF_000800215.1
Bacteria,GCF_000463015.1
Bacteria,GCF_003047125.1
Bacteria,GCF_000344765.1
Bacteria,GCF_000706725.1
Bacteria,GCF_000328725.1
Bacteria,GCF_002023665.2
Bacteria,GCF_000494755.1
Bacteria,GCF_001956715.1
Bacteria,GCF_000521505.1
Bacteria,GCF_002214625.1
Bacteria,GCF_000348865.1
Bacteria,GCF_000348885.1
Bacteria,GCF_000801295.1
Bacteria,GCF_000671295.1
Bacteria,GCF_000520035.1
Bacteria,GCF_000662395.1
Bacteria,GCF_000520055.1
Bacteria,GCF_010731795.1
Bacteria,GCF_000511895.1
Bacteria,GCF_000521645.1
Bacteria,GCF_000959225.1
Bacteria,GCF_000959205.1
Bacteria,GCF_000520895.1
Bacteria,GCF_000959185.1
Bacteria,GCF_000511915.1
Bacteria,GCF_000764575.1
Bacteria,GCF_000349785.2
Bacteria,GCF_000349765.2
Bacteria,GCF_001444425.1
Bacteria,GCF_002237535.1
Bacteria,GCF_000698475.1
Bacteria,GCF_000632965.1
Bacteria,GCF_000632815.1
Bacteria,GCF_000632865.1
Bacteria,GCF_000632885.1
Bacteria,GCF_000632905.1
Bacteria,GCF_000632925.1
Bacteria,GCF_000632945.1
Bacteria,GCF_000959345.1
Bacteria,GCF_000583835.1
Bacteria,GCF_000959425.1
Bacteria,GCF_000385525.1
Bacteria,GCF_000567945.1
Bacteria,GCF_000567905.1
Bacteria,GCF_000959605.1
Bacteria,GCF_000765375.1
Bacteria,GCF_000706745.1
Bacteria,GCF_000959245.1
Bacteria,GCF_000764595.1
Bacteria,GCF_001975705.1
Bacteria,GCF_000418325.1
Bacteria,GCF_000347695.1
Bacteria,GCF_000321415.2
Bacteria,GCF_002000985.1
Bacteria,GCF_000511325.1
Bacteria,GCF_006711645.1
Bacteria,GCF_000319575.2
Bacteria,GCF_002142495.1
Bacteria,GCF_002949735.1
Bacteria,GCF_000422145.1
Bacteria,GCF_000981805.1
Bacteria,GCF_000717535.1
Bacteria,GCF_000496595.1
Bacteria,GCF_900094325.1
Bacteria,GCF_000317915.1
Bacteria,GCF_000807175.1
Bacteria,GCF_000807255.1
Bacteria,GCF_001856645.1
Bacteria,GCF_000816025.1
Bacteria,GCF_000968115.1
Bacteria,GCF_001267925.1
Bacteria,GCF_000364785.1
Bacteria,GCF_000364765.1
Bacteria,GCF_001729265.2
Bacteria,GCF_003074715.2
Bacteria,GCF_003074735.2
Bacteria,GCF_003074755.2
Bacteria,GCF_003074775.2
Bacteria,GCF_003074855.2
Bacteria,GCF_003112395.2
Bacteria,GCF_004153325.1
Bacteria,GCF_010061665.1
Bacteria,GCF_021733105.1
Bacteria,GCF_021733125.1
Bacteria,GCF_021733145.1
Bacteria,GCF_001272755.1
Bacteria,GCF_001272775.1
Bacteria,GCF_001272735.1
Bacteria,GCF_001272815.1
Bacteria,GCF_001272715.1
Bacteria,GCF_001272795.1
Bacteria,GCF_001272855.1
Bacteria,GCF_000521725.1
Bacteria,GCF_000521745.1
Bacteria,GCF_000521765.1
Bacteria,GCF_001272915.1
Bacteria,GCF_000376545.2
Bacteria,GCF_001280225.1
Bacteria,GCF_002770595.1
Bacteria,GCF_000364805.1
Bacteria,GCF_000331185.2
Bacteria,GCF_017948405.1
Bacteria,GCF_000341465.2
Bacteria,GCF_000444425.1
Bacteria,GCF_000723785.2
Bacteria,GCF_000493735.1
Bacteria,GCF_001676785.2
Bacteria,GCF_000619905.2
Bacteria,GCF_000767725.1
Bacteria,GCF_000969765.1
Bacteria,GCF_000807275.1
Bacteria,GCF_021249385.1
Bacteria,GCF_001281465.1
Bacteria,GCF_000319225.1
Bacteria,GCF_000341425.1
Bacteria,GCF_000338095.1
Bacteria,GCF_001008165.2
Bacteria,GCF_000612505.1
Bacteria,GCF_000512355.1
Bacteria,GCF_000331695.1
Bacteria,GCF_000430145.2
Bacteria,GCF_000430125.1
Bacteria,GCF_000430085.2
Bacteria,GCF_001543305.1
Bacteria,GCF_000465235.1
Bacteria,GCF_000512745.2
Bacteria,GCF_001693385.1
Bacteria,GCF_000332755.1
Bacteria,GCF_012871055.1
Bacteria,GCF_002777395.1
Bacteria,GCF_021496725.1
Bacteria,GCF_000439435.1
Bacteria,GCF_000439455.1
Bacteria,GCF_000400935.1
Bacteria,GCF_000400955.1
Bacteria,GCF_000565175.1
Bacteria,GCF_000565215.1
Bacteria,GCF_000500935.1
Bacteria,GCF_003339775.1
Bacteria,GCF_000494875.1
Bacteria,GCF_000390245.1
Bacteria,GCF_000709495.1
Bacteria,GCF_001021085.1
Bacteria,GCF_000331735.1
Bacteria,GCF_016767175.1
Bacteria,GCF_016592435.1
Bacteria,GCF_000496605.2
Bacteria,GCF_000496645.1
Bacteria,GCF_000338755.1
Bacteria,GCF_001293065.1
Bacteria,GCF_002887615.1
Bacteria,GCF_000737535.1
Bacteria,GCF_000359505.1
Bacteria,GCF_001272895.1
Bacteria,GCF_000401735.2
Bacteria,GCF_000403575.2
Bacteria,GCF_023822125.1
Bacteria,GCF_003184265.1
Bacteria,GCF_000414215.1
Bacteria,GCF_000341485.2
Bacteria,GCF_000336465.1
Bacteria,GCF_000743955.1
Bacteria,GCF_000743995.1
Bacteria,GCF_003952265.1
Bacteria,GCF_022870865.1
Bacteria,GCF_001511755.1
Bacteria,GCF_001511775.1
Bacteria,GCF_000380335.1
Bacteria,GCF_000380365.1
Bacteria,GCF_000338115.2
Bacteria,GCF_000417225.2
Bacteria,GCF_000417265.2
Bacteria,GCF_020885515.1
Bacteria,GCF_000550785.1
Bacteria,GCF_014489575.1
Bacteria,GCF_000367425.1
Bacteria,GCF_000597865.1
Bacteria,GCF_010731735.1
Bacteria,GCF_010731815.2
Bacteria,GCF_000341665.1
Bacteria,GCF_000632985.1
Bacteria,GCF_000346065.1
Bacteria,GCF_019884785.1
Bacteria,GCF_002214805.1
Bacteria,GCF_000550745.1
Bacteria,GCF_016599815.1
Bacteria,GCF_020735725.1
Bacteria,GCF_000348565.1
Bacteria,GCF_000577745.1
Bacteria,GCF_000583855.1
Bacteria,GCF_000401555.1
Bacteria,GCF_011067105.1
Bacteria,GCF_000355765.4
Bacteria,GCF_014489535.1
Bacteria,GCF_004526345.1
Bacteria,GCF_000968135.1
Bacteria,GCF_000696675.2
Bacteria,GCF_000363905.1
Bacteria,GCF_000367405.1
Bacteria,GCF_000447675.1
Bacteria,GCF_000829395.1
Bacteria,GCF_000376625.1
Bacteria,GCF_000835145.1
Bacteria,GCF_012974285.1
Bacteria,GCF_006542355.1
Bacteria,GCF_000367725.2
Bacteria,GCF_023035795.1
Bacteria,GCF_004101845.1
Bacteria,GCF_000349845.1
Bacteria,GCF_002305855.1
Bacteria,GCF_000590925.1
Bacteria,GCF_000632435.1
Bacteria,GCF_000698365.1
Bacteria,GCF_019669985.1
Bacteria,GCF_000468955.1
Bacteria,GCF_000807405.2
Bacteria,GCF_000814225.1
Bacteria,GCF_001729785.1
Bacteria,GCF_003254805.1
Bacteria,GCF_003382725.1
Bacteria,GCF_003586025.1
Bacteria,GCF_003964795.2
Bacteria,GCF_014931695.1
Bacteria,GCF_022376815.1
Bacteria,GCF_024585325.1
Bacteria,GCF_008632615.1
Bacteria,GCF_003100395.1
Bacteria,GCF_000550765.1
Bacteria,GCF_000349745.1
Bacteria,GCF_001454945.1
Bacteria,GCF_004154955.1
Bacteria,GCF_000280925.3
Bacteria,GCF_000355675.1
Bacteria,GCF_001547735.1
Bacteria,GCF_000505705.1
Bacteria,GCF_003581245.2
Bacteria,GCF_009648775.1
Bacteria,GCF_018338735.1
Bacteria,GCF_009648815.1
Bacteria,GCF_009648655.1
Bacteria,GCF_000504125.1
Bacteria,GCF_001975225.1
Bacteria,GCF_000604105.1
Bacteria,GCF_000772485.1
Bacteria,GCF_000439495.1
Bacteria,GCF_000439535.1
Bacteria,GCF_000439575.1
Bacteria,GCF_000439595.1
Bacteria,GCF_001632775.1
Bacteria,GCF_001653755.1
Bacteria,GCF_001636295.1
Bacteria,GCF_001653335.1
Bacteria,GCF_000698845.1
Bacteria,GCF_000689415.1
Bacteria,GCF_016904675.1
Bacteria,GCF_003641205.1
Bacteria,GCF_004124255.1
Bacteria,GCF_000349795.1
Bacteria,GCF_001186155.3
Bacteria,GCF_000445425.4
Bacteria,GCF_000385925.1
Bacteria,GCF_000445035.1
Bacteria,GCF_003522965.1
Bacteria,GCF_023221595.1
Bacteria,GCF_000385945.1
Bacteria,GCF_001547755.1
Bacteria,GCF_000973525.1
Bacteria,GCF_000973565.1
Bacteria,GCF_000348585.1
Bacteria,GCF_000406765.2
Bacteria,GCF_015265495.1
Bacteria,GCF_000444405.1
Bacteria,GCF_002706485.1
Bacteria,GCF_000422125.1
Bacteria,GCF_000755945.1
Bacteria,GCF_000755925.1
Bacteria,GCF_000755905.1
Bacteria,GCF_000755965.1
Bacteria,GCF_000756065.1
Bacteria,GCF_001857965.1
Bacteria,GCF_000498975.2
Bacteria,GCF_001296125.1
Bacteria,GCF_001296165.1
Bacteria,GCF_001455145.1
Bacteria,GCF_001455085.1
Bacteria,GCF_001455105.1
Bacteria,GCF_000507245.1
Bacteria,GCF_001017655.1
Bacteria,GCF_001547875.1
Bacteria,GCF_001547855.1
Bacteria,GCF_001443605.1
Bacteria,GCF_016071735.1
Bacteria,GCF_000816885.1
Bacteria,GCF_000961175.1
Bacteria,GCF_000382585.2
Bacteria,GCF_000632415.1
Bacteria,GCF_001007995.1
Bacteria,GCF_000427035.1
Bacteria,GCF_000427075.1
Bacteria,GCF_000445015.1
Bacteria,GCF_003595305.1
Bacteria,GCF_018243235.1
Bacteria,GCF_022625045.1
Bacteria,GCF_023518395.1
Bacteria,GCF_016743075.1
Bacteria,GCF_000392455.3
Bacteria,GCF_001051135.1
Bacteria,GCF_000427275.1
Bacteria,GCF_000422095.1
Bacteria,GCF_003627755.1
Bacteria,GCF_023573565.1
Bacteria,GCF_002310855.1
Bacteria,GCF_000347615.1
Bacteria,GCF_000348785.1
Bacteria,GCF_000404205.1
Bacteria,GCF_002221525.1
Bacteria,GCF_000389675.2
Bacteria,GCF_013177635.1
Bacteria,GCF_001465295.1
Bacteria,GCF_001563265.1
Bacteria,GCF_000471965.1
Bacteria,GCF_002998835.1
Bacteria,GCF_002999135.1
Bacteria,GCF_000816205.1
Bacteria,GCF_000696015.1
Bacteria,GCF_000376645.1
Bacteria,GCF_000418475.1
Bacteria,GCF_000968055.1
Bacteria,GCF_000418495.1
Bacteria,GCF_001281405.1
Bacteria,GCF_008704425.1
Bacteria,GCF_000633175.1
Bacteria,GCF_000401175.1
Bacteria,GCF_000392475.3
Bacteria,GCF_000392515.3
Bacteria,GCF_000392535.3
Bacteria,GCF_000439295.2
Bacteria,GCF_000743255.1
Bacteria,GCF_003991135.1
Bacteria,GCF_000412775.1
Bacteria,GCF_000522545.2
Bacteria,GCF_001307195.1
Bacteria,GCF_001021975.1
Bacteria,GCF_012273615.1
Bacteria,GCF_022647505.1
Bacteria,GCF_000988485.1
Bacteria,GCF_000988395.1
Bacteria,GCF_002735225.1
Bacteria,GCF_015291305.1
Bacteria,GCF_004114975.1
Bacteria,GCF_015291685.1
Bacteria,GCF_004114955.1
Bacteria,GCF_015291565.1
Bacteria,GCF_015291725.1
Bacteria,GCF_004114935.1
Bacteria,GCF_015291665.1
Bacteria,GCF_015291645.1
Bacteria,GCF_015291745.1
Bacteria,GCF_004114915.1
Bacteria,GCF_015291625.1
Bacteria,GCF_900169565.1
Bacteria,GCF_901421975.1
Bacteria,GCF_002796605.1
Bacteria,GCF_000412205.1
Bacteria,GCF_000695995.1
Bacteria,GCF_000442435.1
Bacteria,GCF_000817975.1
Bacteria,GCF_000695935.1
Bacteria,GCF_000717515.1
Bacteria,GCF_018075085.1
Bacteria,GCF_000730345.1
Bacteria,GCF_004011135.1
Bacteria,GCF_018075145.1
Bacteria,GCF_018075005.1
Bacteria,GCF_018074945.1
Bacteria,GCF_018075245.1
Bacteria,GCF_000813165.1
Bacteria,GCF_000956315.1
Bacteria,GCF_000831065.1
Bacteria,GCF_001027025.1
Bacteria,GCF_000803705.1
Bacteria,GCF_001698185.1
Bacteria,GCF_000410575.1
Bacteria,GCF_002407065.1
Bacteria,GCF_002277955.1
Bacteria,GCF_001281365.1
Bacteria,GCF_001456115.1
Bacteria,GCF_000392435.1
Bacteria,GCF_001997345.1
Bacteria,GCF_019056675.1
Bacteria,GCF_000993825.1
Bacteria,GCF_001593765.1
Bacteria,GCF_018966525.1
Bacteria,GCF_000648515.1
Bacteria,GCF_000750275.1
Bacteria,GCF_000724505.1
Bacteria,GCF_000750225.1
Bacteria,GCF_000714655.1
Bacteria,GCF_002355335.1
Bacteria,GCF_000465255.1
Bacteria,GCF_001461805.1
Bacteria,GCF_000828775.1
Bacteria,GCF_000582845.1
Bacteria,GCF_016801025.1
Bacteria,GCF_001620265.1
Bacteria,GCF_008245065.1
Bacteria,GCF_902502825.2
Bacteria,GCF_000464955.2
Bacteria,GCF_000439695.1
Bacteria,GCF_900199375.1
Bacteria,GCF_902386185.1
Bacteria,GCF_000485905.1
Bacteria,GCF_000468515.1
Bacteria,GCF_000422045.1
Bacteria,GCF_002865545.1
Bacteria,GCF_002813555.1
Bacteria,GCF_001735745.1
Bacteria,GCF_001735715.1
Bacteria,GCF_002795845.1
Bacteria,GCF_000831545.1
Bacteria,GCF_000734895.2
Bacteria,GCF_000495935.2
Bacteria,GCF_000430425.1
Bacteria,GCF_000430405.1
Bacteria,GCF_000430385.1
Bacteria,GCF_003931855.1
Bacteria,GCF_000831525.1
Bacteria,GCF_000455565.1
Bacteria,GCF_001655295.1
Bacteria,GCF_003568585.1
Bacteria,GCF_001663095.1
Bacteria,GCF_000737405.1
Bacteria,GCF_000410995.1
Bacteria,GCF_001767215.1
Bacteria,GCF_000494895.1
Bacteria,GCF_024220135.1
Bacteria,GCF_000414035.1
Bacteria,GCF_000590635.1
Bacteria,GCF_022836875.1
Bacteria,GCF_000978785.2
Bacteria,GCF_000484505.2
Bacteria,GCF_001484725.1
Bacteria,GCF_000706765.1
Bacteria,GCF_000828035.1
Bacteria,GCF_005281455.1
Bacteria,GCF_024298965.1
Bacteria,GCF_013167655.1
Bacteria,GCF_000737555.1
Bacteria,GCF_021390155.1
Bacteria,GCF_020541245.1
Bacteria,GCF_000473995.1
Bacteria,GCF_001188815.1
Bacteria,GCF_001188695.1
Bacteria,GCF_001188935.1
Bacteria,GCF_001188715.1
Bacteria,GCF_001188795.1
Bacteria,GCF_001188775.1
Bacteria,GCF_001188755.1
Bacteria,GCF_001697285.1
Bacteria,GCF_000422085.1
Bacteria,GCF_000439915.2
Bacteria,GCF_000493495.1
Bacteria,GCF_000464515.2
Bacteria,GCF_000788395.1
Bacteria,GCF_000468615.2
Bacteria,GCF_000477035.2
Bacteria,GCF_018141445.1
Bacteria,GCF_000832985.1
Bacteria,GCF_006094495.1
Bacteria,GCF_000438825.1
Bacteria,GCF_000590555.1
Bacteria,GCF_001028705.1
Bacteria,GCF_002243645.1
Bacteria,GCF_000723165.1
Bacteria,GCF_900119795.1
Bacteria,GCF_001442755.1
Bacteria,GCF_001865595.1
Bacteria,GCF_000817325.1
Bacteria,GCF_900168365.1
Bacteria,GCF_001011675.1
Bacteria,GCF_015840915.1
Bacteria,GCF_015840715.1
Bacteria,GCF_015840525.1
Bacteria,GCF_015840335.1
Bacteria,GCF_000478925.1
Bacteria,GCF_013267355.1
Bacteria,GCF_013116765.2
Bacteria,GCF_016127315.1
Bacteria,GCF_021432025.1
Bacteria,GCF_000648235.2
Bacteria,GCF_000734055.1
Bacteria,GCF_001655245.1
Bacteria,GCF_000512185.1
Bacteria,GCF_000968175.1
Bacteria,GCF_000802245.2
Bacteria,GCF_000816465.3
Bacteria,GCF_000493755.1
Bacteria,GCF_001593565.1
Bacteria,GCF_003076455.1
Bacteria,GCF_013201625.1
Bacteria,GCF_001549695.1
Bacteria,GCF_001908315.1
Bacteria,GCF_003183845.2
Bacteria,GCF_004359355.1
Bacteria,GCF_011604625.1
Bacteria,GCF_013390305.1
Bacteria,GCF_014163415.1
Bacteria,GCF_014163435.1
Bacteria,GCF_014163455.1
Bacteria,GCF_014163475.1
Bacteria,GCF_016599855.1
Bacteria,GCF_016616235.1
Bacteria,GCF_016616425.1
Bacteria,GCF_016616885.1
Bacteria,GCF_021052285.1
Bacteria,GCF_023278165.1
Bacteria,GCF_000737515.1
Bacteria,GCF_900069025.1
Bacteria,GCF_000505725.1
Bacteria,GCF_000452705.1
Bacteria,GCF_000452605.2
Bacteria,GCF_000452565.2
Bacteria,GCF_000452525.3
Bacteria,GCF_000452445.2
Bacteria,GCF_019056575.1
Bacteria,GCF_001969265.1
Bacteria,GCF_001984035.1
Bacteria,GCF_000468915.2
Bacteria,GCF_002776735.1
Bacteria,GCF_002776715.1
Bacteria,GCF_002776775.1
Bacteria,GCF_002776835.1
Bacteria,GCF_000439275.1
Bacteria,GCF_000494775.2
Bacteria,GCF_001029125.1
Bacteria,GCF_900327245.1
Bacteria,GCF_022936085.1
Bacteria,GCF_000465975.2
Bacteria,GCF_001936255.1
Bacteria,GCF_017723855.1
Bacteria,GCF_000439735.1
Bacteria,GCF_023674485.1
Bacteria,GCF_000473245.1
Bacteria,GCF_000444995.1
Bacteria,GCF_000737615.1
Bacteria,GCF_016806065.1
Bacteria,GCF_000498375.2
Bacteria,GCF_000695095.2
Bacteria,GCF_900095495.1
Bacteria,GCF_000487995.2
Bacteria,GCF_000974425.1
Bacteria,GCF_022410435.1
Bacteria,GCF_001577755.1
Bacteria,GCF_001078055.1
Bacteria,GCF_002287905.1
Bacteria,GCF_002287945.1
Bacteria,GCF_013265585.1
Bacteria,GCF_000466105.2
Bacteria,GCF_000466065.2
Bacteria,GCF_000471985.1
Bacteria,GCF_009938205.1
Bacteria,GCF_000452385.2
Bacteria,GCF_000466925.3
Bacteria,GCF_000466885.3
Bacteria,GCF_000466785.3
Bacteria,GCF_000709535.1
Bacteria,GCF_000600045.1
Bacteria,GCF_000600085.1
Bacteria,GCF_000600125.1
Bacteria,GCF_000600145.1
Bacteria,GCF_000600165.1
Bacteria,GCF_000600185.1
Bacteria,GCF_000600205.1
Bacteria,GCF_000600225.1
Bacteria,GCF_000466075.2
Bacteria,GCF_003269425.1
Bacteria,GCF_011212705.1
Bacteria,GCF_000498395.2
Bacteria,GCF_000828475.1
Bacteria,GCF_000478885.1
Bacteria,GCF_001522635.2
Bacteria,GCF_001523745.2
Bacteria,GCF_001280305.1
Bacteria,GCF_000801315.1
Bacteria,GCF_014489555.1
Bacteria,GCF_000830775.1
Bacteria,GCF_000830825.1
Bacteria,GCF_000830845.1
Bacteria,GCF_000830805.1
Bacteria,GCF_000830865.1
Bacteria,GCF_000493375.1
Bacteria,GCF_000466905.3
Bacteria,GCF_000747585.1
Bacteria,GCF_000568955.1
Bacteria,GCF_000568975.1
Bacteria,GCF_000569015.1
Bacteria,GCF_000569035.1
Bacteria,GCF_000569055.1
Bacteria,GCF_000816165.1
Bacteria,GCF_014279835.1
Bacteria,GCF_000756465.1
Bacteria,GCF_001865695.1
Bacteria,GCF_001956985.1
Bacteria,GCF_000816365.1
Bacteria,GCF_000816385.2
Bacteria,GCF_000816265.1
Bacteria,GCF_000816305.1
Bacteria,GCF_000816785.1
Bacteria,GCF_000499365.1
Bacteria,GCF_003352065.1
Bacteria,GCF_003352085.1
Bacteria,GCF_003352105.1
Bacteria,GCF_021442325.1
Bacteria,GCF_001854285.1
Bacteria,GCF_000470775.1
Bacteria,GCF_003614435.1
Bacteria,GCF_004328665.1
Bacteria,GCF_001042525.2
Bacteria,GCF_001971605.1
Bacteria,GCF_001263175.1
Bacteria,GCF_001263205.1
Bacteria,GCF_000826985.1
Bacteria,GCF_000829095.1
Bacteria,GCF_000829115.1
Bacteria,GCF_000829135.1
Bacteria,GCF_000739375.1
Bacteria,GCF_000462955.1
Bacteria,GCF_000814805.1
Bacteria,GCF_000813205.1
Bacteria,GCF_013487825.1
Bacteria,GCF_000689635.2
Bacteria,GCF_000583105.1
Bacteria,GCF_003586045.1
Bacteria,GCF_000701165.1
Bacteria,GCF_000941035.1
Bacteria,GCF_012224145.1
Bacteria,GCF_006740765.1
Bacteria,GCF_001308265.1
Bacteria,GCF_000829335.1
Bacteria,GCF_000741005.1
Bacteria,GCF_006517155.1
Bacteria,GCF_000496635.1
Bacteria,GCF_014279975.1
Bacteria,GCF_014279755.1
Bacteria,GCF_000505685.1
Bacteria,GCF_000473745.2
Bacteria,GCF_900095885.1
Bacteria,GCF_001050915.2
Bacteria,GCF_900029885.1
Bacteria,GCF_000698825.1
Bacteria,GCF_001854145.2
Bacteria,GCF_000756505.1
Bacteria,GCF_000510265.1
Bacteria,GCF_000828795.1
Bacteria,GCF_001021615.1
Bacteria,GCF_021952865.1
Bacteria,GCF_002222635.1
Bacteria,GCF_013347125.1
Bacteria,GCF_020905675.1
Bacteria,GCF_020905695.1
Bacteria,GCF_020905715.1
Bacteria,GCF_020905735.1
Bacteria,GCF_020905755.1
Bacteria,GCF_020905775.1
Bacteria,GCF_020905795.1
Bacteria,GCF_020905815.1
Bacteria,GCF_020905835.1
Bacteria,GCF_020905855.1
Bacteria,GCF_020905875.1
Bacteria,GCF_020905895.1
Bacteria,GCF_020905915.1
Bacteria,GCF_020905935.1
Bacteria,GCF_020905955.1
Bacteria,GCF_020905975.1
Bacteria,GCF_020905995.1
Bacteria,GCF_020906015.1
Bacteria,GCF_020906035.1
Bacteria,GCF_020906055.1
Bacteria,GCF_020906075.1
Bacteria,GCF_020906095.1
Bacteria,GCF_020906115.1
Bacteria,GCF_020906135.1
Bacteria,GCF_020906155.1
Bacteria,GCF_020906175.1
Bacteria,GCF_020906195.1
Bacteria,GCF_020906215.1
Bacteria,GCF_020906235.1
Bacteria,GCF_020906255.1
Bacteria,GCF_020906295.1
Bacteria,GCF_020906315.1
Bacteria,GCF_020906335.1
Bacteria,GCF_020906355.1
Bacteria,GCF_020906375.1
Bacteria,GCF_020906395.1
Bacteria,GCF_020906415.1
Bacteria,GCF_020906435.1
Bacteria,GCF_020906455.1
Bacteria,GCF_020906475.1
Bacteria,GCF_020906495.1
Bacteria,GCF_003574985.1
Bacteria,GCF_000972245.3
Bacteria,GCF_000812165.1
Bacteria,GCF_000477415.1
Bacteria,GCF_001314265.1
Bacteria,GCF_001274615.1
Bacteria,GCF_001444325.1
Bacteria,GCF_000696505.1
Bacteria,GCF_000499485.1
Bacteria,GCF_000626675.1
Bacteria,GCF_000706705.1
Bacteria,GCF_002266465.2
Bacteria,GCF_006459165.1
Bacteria,GCF_011604645.1
Bacteria,GCF_011604665.1
Bacteria,GCF_011516645.4
Bacteria,GCF_013373785.3
Bacteria,GCF_011516665.3
Bacteria,GCF_011068405.5
Bacteria,GCF_021044645.1
Bacteria,GCF_002266435.2
Bacteria,GCF_000284275.1
Bacteria,GCF_007290395.1
Bacteria,GCF_011602485.1
Bacteria,GCF_000733255.1
Bacteria,GCF_000503845.1
Bacteria,GCF_000485885.1
Bacteria,GCF_000479355.1
Bacteria,GCF_000590815.1
Bacteria,GCF_001612555.1
Bacteria,GCF_000498315.1
Bacteria,GCF_000498335.1
Bacteria,GCF_001547775.1
Bacteria,GCF_001547795.1
Bacteria,GCF_000828655.1
Bacteria,GCF_000828675.1
Bacteria,GCF_000772225.1
Bacteria,GCF_000698885.1
Bacteria,GCF_000498675.1
Bacteria,GCF_001274895.1
Bacteria,GCF_000146025.2
Bacteria,GCF_002355835.1
Bacteria,GCF_000496265.1
Bacteria,GCF_000705595.2
Bacteria,GCF_000499805.2
Bacteria,GCF_000508765.1
Bacteria,GCF_001027545.1
Bacteria,GCF_000817935.1
Bacteria,GCF_020546685.1
Bacteria,GCF_020546705.1
Bacteria,GCF_020546785.1
Bacteria,GCF_020546805.1
Bacteria,GCF_020547025.1
Bacteria,GCF_020547085.1
Bacteria,GCF_000828815.1
Bacteria,GCF_000530755.1
Bacteria,GCF_002706665.1
Bacteria,GCF_000505365.2
Bacteria,GCF_003589885.1
