Genome ID,Taxonomy ID,NCBI taxonomy,BSH,Bai genes,3¦ÁHSDH,3¦ÂHSDH,7¦ÁHSDH,7¦ÂHSDH,12¦ÁHSDH
GCF_020541825.1,28026,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,WP_065434672.1,,,,,,
GCF_020541865.1,28026,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,WP_022245655.1,,,,,,
GCF_020541885.1,28026,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,WP_055063397.1,,,,,,
GCF_020541905.1,28026,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,WP_226674083.1,,,,,,
GCF_020541925.1,28026,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,WP_055063397.1,,,,,,
GCF_021484885.1,28026,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,WP_234737760.1,,,,,,
GCF_000724775.3,28031,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus;s__Lysinibacillus fusiformis,,,,,,,WP_036126607.1
GCF_016925635.1,28031,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus;s__Lysinibacillus fusiformis,,,,,,,WP_205443998.1
GCF_000730165.1,28077,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Azospirillaceae;g__Nitrospirillum;s__Nitrospirillum amazonense,,,,,,,WP_088872857.1
GCF_014189455.1,28104,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium huakuii,,,WP_183465734.1,,WP_183465734.1,,
GCF_001314995.1,28116,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,,,,,WP_004296838.1,,
GCF_007012325.1,28116,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,,,,,WP_032845268.1,,
GCF_009734165.1,28116,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,,,,,WP_004296838.1,,
GCF_018292045.1,28116,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,,,,,WP_004296838.1,,
GCF_020091525.1,28116,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,,,,,WP_004308991.1,,
GCF_900095495.1,28116,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,,,,,WP_004296838.1,,
GCF_918258265.1,28116,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,,,,,WP_004296838.1,,
GCF_000265465.1,28251,d__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium;s__Ornithobacterium rhinotracheale,,,,,WP_014791717.1,,
GCF_000756505.1,28251,d__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium;s__Ornithobacterium rhinotracheale,,,,,WP_014791717.1,,
GCF_022832855.1,28251,d__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium;s__Ornithobacterium rhinotracheale,,,,,WP_014791717.1,,
GCF_022832875.1,28251,d__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium;s__Ornithobacterium rhinotracheale,,,,,WP_014791717.1,,
GCF_008704555.1,28894,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces nitrosporeus,,,,,,,WP_150490572.1
GCF_019597925.1,29347,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens,WP_004614568.1,WP_025645822.1 WP_025644109.1 WP_220430567.1 WP_220430569.1 WP_025645824.1 WP_220430568.1 WP_025645819.1 WP_025645816.1     ,,,WP_025646248.1,,
GCF_004295125.1,29347,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens,,WP_004607746.1 WP_004607862.1 WP_009247906.1 WP_004607859.1 WP_004607864.1 WP_009247905.1 WP_004607861.1 WP_004607860.1     ,,,WP_009248940.1,,WP_004607430.1
GCF_009684695.1,29347,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens,,WP_004607746.1 WP_009247904.1 WP_009247906.1 WP_154321990.1 WP_004607864.1 WP_009247905.1 WP_009247903.1 WP_154321989.1     ,,,WP_009248940.1,,WP_154323168.1
GCF_016889005.1,29347,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens,,WP_004607746.1 WP_004607862.1 WP_009247906.1 WP_004607859.1 WP_004607864.1 WP_009247905.1 WP_004607861.1 WP_004607860.1     ,,,WP_009248940.1,,WP_004607430.1
GCF_020892115.1,29347,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens,,WP_004607746.1 WP_009247904.1 WP_009247906.1 WP_009247901.1 WP_004607864.1 WP_009247905.1 WP_009247903.1 WP_154321989.1     ,,,WP_009248940.1,,WP_004607430.1
GCF_022845815.1,29347,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens,,WP_004607746.1 WP_004607862.1 WP_009247906.1 WP_004607859.1 WP_004607864.1 WP_009247905.1 WP_004607861.1 WP_004607860.1     ,,,WP_009248940.1,,WP_004607430.1
GCF_022845835.1,29347,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens,,WP_004607746.1 WP_004607862.1 WP_009247906.1 WP_004607859.1 WP_004607864.1 WP_009247905.1 WP_004607861.1 WP_004607860.1     ,,,WP_009248940.1,,WP_004607430.1
GCF_000154505.1,29347,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens,,fig|411468.9.peg.2802 fig|411468.9.peg.2908 fig|411468.9.peg.2911 fig|411468.9.peg.2910 fig|411468.9.peg.2905 fig|411468.9.peg.2909 fig|411468.9.peg.2904 fig|411468.9.peg.2907 fig|411468.9.peg.2906 fig|411468.9.peg.1215 fig|411468.9.peg.1214 fig|411468.9.peg.1731 fig|411468.9.peg.2913 fig|411468.9.peg.274,,,,,
GCF_000178835.2,29360,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum,,,,,WP_013658258.1,,
GCF_000156035.2,29361,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] nexile,,      fig|500632.7.peg.1325 fig|500632.7.peg.1326   ,,,,,
GCF_023614505.1,29378,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus arlettae,,,,,,,WP_039069759.1
GCF_000442435.1,29449,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium etli,,,,,WP_020923553.1,,
GCF_002119845.1,29449,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium etli,,,,,WP_085780597.1,,
GCF_000007125.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_000022625.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_000192725.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_014489477.1,,
GCF_000192885.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_014489477.1,,
GCF_000227645.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_000740355.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_000740415.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_001307475.2,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_001431745.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_014489477.1,,
GCF_001715485.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002191235.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_002191295.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002191335.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002191355.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002191375.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002191455.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002191575.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_002191615.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002191655.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002191675.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002191755.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002191915.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_002192095.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002192155.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_002262955.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_002263015.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_002763615.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_014489477.1,,
GCF_002895105.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_002895125.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_002953595.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_003205535.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_003516045.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_003516065.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_003516085.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_003856415.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_004208655.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_014489477.1,,
GCF_004208675.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_014489477.1,,
GCF_004208695.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_008761595.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_014489477.1,,
GCF_008761615.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_014489477.1,,
GCF_023796775.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_900236335.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_900236345.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_900236355.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236365.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236375.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006144306.1,,
GCF_900236385.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236395.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236405.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236415.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236425.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006144306.1,,
GCF_900236435.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236445.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236455.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236465.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_900236485.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006144306.1,,
GCF_900236495.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006144306.1,,
GCF_900236515.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006135723.1,,
GCF_900236525.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236535.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006144306.1,,
GCF_900236545.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236555.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236565.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236575.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_004686923.1,,
GCF_900236585.1,29459,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella melitensis,,,,,WP_006144306.1,,
GCF_000007505.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000018905.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000223195.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000236255.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000600055.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000698245.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000698285.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000698325.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000698345.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000699025.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000740235.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004689883.1,,
GCF_000740255.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000740435.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000875695.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_001715425.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_002749475.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_014884405.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_014884485.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004689883.1,,
GCF_014884505.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_014884525.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_014884545.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_014884565.1,29461,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella suis,,,,,WP_004686923.1,,
GCF_000154285.1,31971,d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacillus;s__Amedibacillus dolichus,,  fig|428127.7.peg.1629 fig|428127.7.peg.1630       fig|428127.7.peg.1628 ,,,,,
GCF_019334125.1,33008,d__Bacteria;p__Actinobacteria;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus globerulus,,,,,,,WP_033233251.1
GCF_010669205.1,33035,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia producta,WP_004614568.1,,,,,,
GCF_014131715.1,33035,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia producta,WP_004614568.1,,,,,,
GCF_008121495.1,33038,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__[Ruminococcus] gnavus,WP_004614568.1,,WP_039959745.1,,,WP_004843516.1,
GCF_009831375.1,33038,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__[Ruminococcus] gnavus,WP_004614568.1,,WP_039959745.1,,,WP_004843516.2,
GCF_016904015.1,33038,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__[Ruminococcus] gnavus,WP_004614568.1,,WP_039959745.1,,,WP_004843516.2,
